ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5014588,F,Y,Y,0,200139.14,Pensioner,Higher education,Married,House / apartment,-22556,365243,1,0,1,0,,2.0
5014589,M,Y,Y,2,83183.89,Working,Secondary / secondary special,Married,House / apartment,-16333,-2313,1,0,0,0,Laborers,4.0
5014590,F,Y,Y,0,159925.08,Pensioner,Higher education,Married,House / apartment,-13787,365243,1,1,0,0,,2.0
5014591,M,N,Y,0,209621.16,Working,Higher education,Civil marriage,House / apartment,-18714,-120,1,1,0,0,Managers,2.0
5014592,M,N,Y,0,160975.15,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-10327,365243,1,0,0,0,,1.0
5014593,F,Y,Y,0,256252.91,Working,Secondary / secondary special,Married,Municipal apartment,-10140,-3287,1,0,0,0,Sales staff,2.0
5014594,F,Y,N,0,127386.46,Commercial associate,Higher education,Civil marriage,House / apartment,-21902,-46,1,1,0,0,Core staff,2.0
5014595,F,N,Y,0,47706.42,Working,Secondary / secondary special,Married,House / apartment,-8039,-17,1,1,1,0,Managers,2.0
5014596,M,Y,Y,0,161677.48,Working,Secondary / secondary special,Single / not married,House / apartment,-21394,-561,1,0,0,0,Laborers,1.0
5014597,M,N,N,1,161185.78,Commercial associate,Higher education,Married,With parents,-12397,-5478,1,0,0,0,Drivers,3.0
5014598,F,N,N,0,172059.09,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-15775,365243,1,0,0,0,,2.0
5014599,M,Y,Y,1,256142.59,Working,Higher education,Single / not married,House / apartment,-16833,-165,1,0,0,0,Sales staff,2.0
5014600,F,N,Y,0,55479.47,Working,Secondary / secondary special,Civil marriage,House / apartment,-20753,-4548,1,0,0,0,Sales staff,2.0
5014601,M,N,Y,0,130712.87,Working,Secondary / secondary special,Married,House / apartment,-22800,-253,1,0,0,0,Waiters/barmen staff,2.0
5014602,M,N,Y,1,92843.55,State servant,Higher education,Married,House / apartment,-21404,-3307,1,1,0,0,Accountants,3.0
5014603,F,N,N,0,80497.77,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-17339,365243,1,0,1,0,,1.0
5014604,F,N,N,0,142038.08,Working,Secondary / secondary special,Single / not married,House / apartment,-13406,-4109,1,0,1,0,Sales staff,1.0
5014605,F,N,N,0,209171.76,Pensioner,Secondary / secondary special,Married,House / apartment,-16536,365243,1,0,1,0,,2.0
5014606,F,N,Y,0,171180.41,Working,Secondary / secondary special,Married,House / apartment,-7831,-1095,1,1,1,0,Drivers,2.0
5014607,M,Y,Y,0,104426.5,Commercial associate,Secondary / secondary special,Married,With parents,-11599,-604,1,0,0,0,Laborers,2.0
5014608,F,Y,N,0,136935.35,Commercial associate,Secondary / secondary special,Married,House / apartment,-13724,-4643,1,0,0,1,Laborers,2.0
5014609,F,N,Y,1,234438.42,Working,Secondary / secondary special,Civil marriage,House / apartment,-12910,-163,1,0,0,0,Laborers,3.0
5014610,F,Y,Y,0,207225.87,Working,Secondary / secondary special,Civil marriage,House / apartment,-8973,-917,1,1,0,0,Sales staff,2.0
5014611,M,N,N,0,111704.8,State servant,Secondary / secondary special,Married,House / apartment,-8194,-1363,1,0,0,0,Laborers,2.0
5014612,F,N,Y,0,108147.55,Pensioner,Secondary / secondary special,Separated,House / apartment,-14680,365243,1,0,0,0,,1.0
5014613,F,N,Y,0,62427.3,Pensioner,Secondary / secondary special,Married,House / apartment,-8616,365243,1,0,0,0,,2.0
5014614,F,Y,N,0,118811.6,Working,Secondary / secondary special,Married,House / apartment,-12322,-153,1,0,0,0,Drivers,2.0
5014615,M,Y,Y,0,61827.62,Working,Higher education,Married,House / apartment,-15629,-1900,1,0,0,0,Sales staff,2.0
5014616,M,N,Y,0,413964.23,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10986,-1796,1,1,0,0,Core staff,2.0
5014617,F,N,Y,1,96032.4,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-8699,365243,1,0,0,0,,2.0
5014618,F,N,Y,0,256399.08,State servant,Higher education,Married,House / apartment,-14881,-8035,1,0,1,0,Core staff,2.0
5014619,F,N,Y,2,365511.53,Working,Secondary / secondary special,Married,With parents,-15167,-2130,1,0,1,0,Drivers,4.0
5014620,F,N,Y,0,164078.57,Pensioner,Secondary / secondary special,Married,Rented apartment,-23357,365243,1,0,0,0,,2.0
5014621,F,N,Y,0,140083.35,Commercial associate,Secondary / secondary special,Married,House / apartment,-9546,-2922,1,0,0,0,,2.0
5014622,M,Y,N,0,76024.99,Working,Secondary / secondary special,Married,House / apartment,-18087,-893,1,0,0,0,,2.0
5014623,F,N,Y,1,114427.87,Working,Secondary / secondary special,Married,House / apartment,-12910,-1668,1,1,0,0,,3.0
5014624,M,Y,N,0,328398.31,Working,Higher education,Civil marriage,House / apartment,-9471,-125,1,0,0,0,,2.0
5014625,F,Y,Y,1,175540.72,Commercial associate,Secondary / secondary special,Married,House / apartment,-14197,-853,1,0,1,0,Cooking staff,3.0
5014626,M,N,Y,1,149368.86,Pensioner,Secondary / secondary special,Married,House / apartment,-14807,365243,1,0,0,0,,3.0
5014627,M,Y,Y,1,283810.38,Pensioner,Higher education,Married,House / apartment,-13679,365243,1,1,0,1,,3.0
5014628,F,Y,Y,0,208594.05,Commercial associate,Higher education,Married,Co-op apartment,-20729,-1645,1,1,0,0,Accountants,2.0
5014629,F,N,N,1,136771.02,Pensioner,Secondary / secondary special,Married,House / apartment,-22017,365243,1,0,0,0,,3.0
5014630,F,N,Y,1,164083.04,Commercial associate,Secondary / secondary special,Married,House / apartment,-9912,-228,1,0,1,1,High skill tech staff,3.0
5014631,F,Y,Y,0,100304.66,Pensioner,Secondary / secondary special,Married,House / apartment,-10248,365243,1,0,0,0,,2.0
5014632,F,N,Y,1,111243.82,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14689,-3496,1,0,1,0,,2.0
5014633,F,N,Y,2,132833.36,Working,Secondary / secondary special,Married,House / apartment,-12918,-5049,1,0,0,0,,4.0
5014634,M,N,Y,0,194606.63,State servant,Secondary / secondary special,Married,House / apartment,-21673,-723,1,0,1,0,,2.0
5014635,F,Y,Y,0,78930.15,Pensioner,Secondary / secondary special,Separated,House / apartment,-24781,365243,1,0,0,0,,1.0
5014636,M,Y,Y,0,152988.83,Pensioner,Secondary / secondary special,Married,House / apartment,-10480,365243,1,0,1,0,,2.0
5014637,F,Y,Y,0,121184.43,Pensioner,Higher education,Married,House / apartment,-20673,365243,1,0,0,0,,2.0
5014638,M,N,Y,0,93857.73,Working,Higher education,Married,House / apartment,-17951,-3176,1,1,0,0,High skill tech staff,2.0
5014639,F,N,Y,0,121510.29,Pensioner,Secondary / secondary special,Married,House / apartment,-18603,365243,1,0,0,1,,2.0
5014640,M,N,Y,0,46133.67,Commercial associate,Secondary / secondary special,Married,House / apartment,-11941,-435,1,0,0,1,Sales staff,2.0
5014641,F,Y,Y,0,100831.46,Working,Secondary / secondary special,Married,House / apartment,-9009,-1624,1,0,1,0,Sales staff,2.0
5014642,F,N,N,1,84987.25,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16829,-3501,1,0,0,0,Core staff,3.0
5014643,F,N,N,0,128032.83,Working,Secondary / secondary special,Single / not married,House / apartment,-18060,-1070,1,1,1,0,Managers,1.0
5014644,F,N,N,2,47103.62,Working,Secondary / secondary special,Married,House / apartment,-24189,-1701,1,0,0,0,Core staff,4.0
5014645,F,N,Y,0,162015.35,State servant,Higher education,Married,House / apartment,-19143,-4081,1,0,1,0,Laborers,2.0
5014646,F,Y,N,1,232050.81,Working,Secondary / secondary special,Married,House / apartment,-15083,-251,1,0,0,0,,3.0
5014647,F,Y,Y,1,138878.1,State servant,Secondary / secondary special,Married,House / apartment,-24731,-3628,1,0,0,0,,3.0
5014648,M,Y,N,0,188979.9,Working,Secondary / secondary special,Married,House / apartment,-13848,-681,1,0,0,0,Laborers,2.0
5014649,F,N,Y,0,113963.64,Working,Secondary / secondary special,Married,House / apartment,-10154,-992,1,0,1,0,Cooking staff,2.0
5014650,F,Y,Y,0,67689.71,Working,Secondary / secondary special,Married,House / apartment,-18139,-199,1,1,0,0,,2.0
5014651,M,Y,Y,1,147391.22,Commercial associate,Secondary / secondary special,Married,House / apartment,-11972,-222,1,0,1,0,Managers,3.0
5014652,F,N,Y,1,206941.04,Pensioner,Higher education,Married,Municipal apartment,-23473,365243,1,0,1,1,,3.0
5014653,F,Y,N,0,75948.13,State servant,Secondary / secondary special,Married,House / apartment,-14806,-1760,1,1,0,0,,2.0
5014654,F,N,N,0,116702.86,Pensioner,Secondary / secondary special,Married,House / apartment,-9928,365243,1,1,1,0,,2.0
5014655,M,Y,N,0,130149.86,Pensioner,Lower secondary,Married,House / apartment,-9788,365243,1,0,1,0,,2.0
5014656,M,Y,Y,0,612744.8,Working,Higher education,Married,House / apartment,-18694,-757,1,0,0,0,Managers,2.0
5014657,M,Y,Y,4,164667.83,Working,Higher education,Married,With parents,-13719,-1321,1,1,0,0,,6.0
5014658,F,N,Y,0,56795.55,State servant,Secondary / secondary special,Married,House / apartment,-13681,-1076,1,0,0,0,,2.0
5014659,M,N,N,2,50190.17,Working,Secondary / secondary special,Married,House / apartment,-18040,-2602,1,0,0,0,Security staff,4.0
5014660,F,N,Y,1,212192.55,Working,Higher education,Married,House / apartment,-11188,-4341,1,0,0,0,Laborers,3.0
5014661,F,N,N,2,510178.52,Working,Secondary / secondary special,Married,With parents,-9854,-2922,1,0,0,0,Laborers,4.0
5014662,F,Y,Y,0,127965.09,State servant,Lower secondary,Single / not married,House / apartment,-18828,-9,1,0,0,1,,1.0
5014663,F,Y,Y,0,124192.77,Working,Secondary / secondary special,Married,House / apartment,-7396,-229,1,1,0,0,Accountants,2.0
5014664,F,Y,N,0,182660.97,Pensioner,Secondary / secondary special,Married,House / apartment,-23212,365243,1,0,0,0,,2.0
5014665,F,N,Y,1,98799.89,Commercial associate,Secondary / secondary special,Married,House / apartment,-10512,-3652,1,1,0,0,,3.0
5014666,F,Y,Y,0,41271.3,State servant,Secondary / secondary special,Married,House / apartment,-15156,-592,1,0,1,0,Sales staff,2.0
5014667,F,Y,Y,0,247367.95,Working,Higher education,Married,House / apartment,-11012,-4383,1,0,0,0,Managers,2.0
5014668,M,Y,N,1,108381.09,Working,Incomplete higher,Widow,House / apartment,-11130,-255,1,0,1,0,Core staff,2.0
5014669,F,N,Y,0,248962.84,Working,Secondary / secondary special,Civil marriage,House / apartment,-21944,-5361,1,0,0,0,Sales staff,2.0
5014670,M,N,Y,0,100660.28,Working,Secondary / secondary special,Married,House / apartment,-17561,-387,1,0,1,0,,2.0
5014671,F,N,Y,0,156512.25,Working,Secondary / secondary special,Married,House / apartment,-12765,-1365,1,0,1,0,Sales staff,2.0
5014672,M,N,Y,0,225802.49,Working,Higher education,Married,House / apartment,-11707,-864,1,1,0,0,,2.0
5014673,F,N,Y,0,251494.27,Commercial associate,Secondary / secondary special,Married,House / apartment,-11036,-350,1,0,1,0,,2.0
5014674,F,Y,Y,0,165461.59,Working,Secondary / secondary special,Single / not married,Rented apartment,-17025,-2191,1,0,1,0,Managers,1.0
5014675,F,N,N,1,161396.53,Working,Secondary / secondary special,Married,House / apartment,-20117,-7265,1,0,0,0,Core staff,3.0
5014676,F,N,N,1,200757.52,State servant,Secondary / secondary special,Married,House / apartment,-11749,-2352,1,1,0,0,Core staff,3.0
5014677,M,N,Y,0,185736.59,Working,Secondary / secondary special,Married,Office apartment,-13130,-956,1,0,1,0,Laborers,2.0
5014678,F,Y,N,1,77219.69,Working,Higher education,Married,House / apartment,-19934,-2726,1,0,1,0,,3.0
5014679,F,Y,Y,0,77960.6,Working,Secondary / secondary special,Widow,House / apartment,-20230,-338,1,0,0,0,Laborers,1.0
5014680,M,Y,Y,0,51301.25,Commercial associate,Higher education,Single / not married,House / apartment,-10939,-1901,1,1,0,0,Sales staff,1.0
5014681,F,N,Y,1,216047.59,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14005,-1389,1,0,0,1,Drivers,2.0
5014682,F,Y,Y,0,120829.42,Pensioner,Secondary / secondary special,Married,House / apartment,-22557,365243,1,0,0,0,,2.0
5014683,F,Y,Y,0,221925.86,Commercial associate,Secondary / secondary special,Married,House / apartment,-20282,-977,1,0,0,0,Sales staff,2.0
5014684,F,N,Y,0,180205.89,Pensioner,Higher education,Single / not married,House / apartment,-10153,365243,1,0,1,0,,1.0
5014685,F,N,N,0,89213.41,Pensioner,Secondary / secondary special,Widow,House / apartment,-14071,365243,1,0,1,0,,1.0
5014686,F,N,Y,0,138675.06,Pensioner,Higher education,Married,House / apartment,-24368,365243,1,0,0,0,,2.0
5014687,M,N,Y,1,117311.61,Working,Higher education,Widow,House / apartment,-16515,-276,1,1,0,0,Medicine staff,2.0
5014688,F,Y,Y,0,108595.83,Commercial associate,Secondary / secondary special,Married,House / apartment,-19916,-1667,1,0,0,0,,2.0
5014689,F,N,Y,1,232732.19,State servant,Higher education,Married,House / apartment,-8918,-2191,1,0,0,0,Drivers,3.0
5014690,F,N,Y,0,516779.59,Working,Higher education,Married,House / apartment,-21900,-493,1,0,0,0,Laborers,2.0
5014691,M,N,Y,0,257326.71,Working,Higher education,Married,House / apartment,-17908,-673,1,0,0,0,Managers,2.0
5014692,M,N,N,0,145295.06,Pensioner,Higher education,Single / not married,House / apartment,-10383,365243,1,1,1,0,,1.0
5014693,F,N,N,0,276441.33,Working,Higher education,Married,House / apartment,-13970,-2368,1,1,0,0,,2.0
5014694,M,Y,Y,1,346781.9,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-8760,-1826,1,0,0,0,,3.0
5014695,F,N,N,0,73409.94,Working,Higher education,Married,House / apartment,-20927,-730,1,0,0,0,Drivers,2.0
5014696,F,N,N,0,271692.82,Working,Higher education,Married,House / apartment,-20364,-977,1,0,1,0,Laborers,2.0
5014697,F,N,Y,0,216390.73,Working,Secondary / secondary special,Single / not married,House / apartment,-15899,-2951,1,1,0,0,Cleaning staff,1.0
5014698,F,N,Y,0,266747.96,Commercial associate,Secondary / secondary special,Married,House / apartment,-15229,-736,1,0,0,0,Drivers,2.0
5014699,F,N,Y,0,221160.45,Working,Higher education,Single / not married,House / apartment,-15429,-2404,1,0,0,0,Sales staff,1.0
5014700,M,N,Y,0,131417.62,Pensioner,Secondary / secondary special,Married,Rented apartment,-7961,365243,1,0,0,0,,2.0
5014701,F,Y,N,0,406945.81,Working,Secondary / secondary special,Married,House / apartment,-13761,-379,1,0,0,0,Drivers,2.0
5014702,M,Y,Y,0,174520.82,Commercial associate,Secondary / secondary special,Married,House / apartment,-9557,-1161,1,0,0,0,Managers,2.0
5014703,F,N,Y,3,118519.94,Working,Higher education,Civil marriage,House / apartment,-10544,-2557,1,0,0,0,High skill tech staff,5.0
5014704,F,N,Y,0,189660.14,Pensioner,Secondary / secondary special,Married,House / apartment,-24172,365243,1,0,0,0,,2.0
5014705,F,Y,Y,2,239473.48,Pensioner,Higher education,Married,House / apartment,-11894,365243,1,0,0,0,,4.0
5014706,F,Y,N,0,154412.14,Working,Secondary / secondary special,Single / not married,House / apartment,-15783,-1349,1,0,0,0,Core staff,1.0
5014707,F,N,Y,0,179255.63,Working,Higher education,Married,House / apartment,-22869,-1142,1,0,0,0,Managers,2.0
5014708,F,Y,Y,0,153919.27,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-14554,365243,1,0,0,0,,1.0
5014709,F,Y,N,0,105869.46,Working,Higher education,Married,House / apartment,-16572,-745,1,1,0,0,High skill tech staff,2.0
5014710,F,Y,Y,0,97644.42,Working,Secondary / secondary special,Married,House / apartment,-10264,-234,1,0,0,0,,2.0
5014711,M,N,Y,0,73027.54,Working,Secondary / secondary special,Married,House / apartment,-12303,-20,1,0,0,0,Private service staff,2.0
5014712,F,N,Y,0,314585.13,State servant,Secondary / secondary special,Married,House / apartment,-16178,-102,1,0,0,0,,2.0
5014713,F,N,Y,1,131701.25,State servant,Incomplete higher,Married,House / apartment,-13702,-6532,1,0,0,0,Accountants,3.0
5014714,F,Y,Y,2,30000.0,Working,Higher education,Married,House / apartment,-7975,-1095,1,0,0,0,Managers,4.0
5014715,M,N,Y,1,179560.33,Commercial associate,Secondary / secondary special,Married,House / apartment,-14332,-6156,1,0,0,1,Private service staff,3.0
5014716,M,N,Y,0,177710.94,Pensioner,Higher education,Married,House / apartment,-21595,365243,1,0,0,0,,2.0
5014717,F,Y,N,0,57914.1,Working,Higher education,Married,House / apartment,-9339,-267,1,0,1,0,Laborers,2.0
5014718,F,Y,Y,0,97129.64,Working,Secondary / secondary special,Married,House / apartment,-7633,-730,1,0,1,1,Sales staff,2.0
5014719,F,Y,Y,0,95021.22,Working,Secondary / secondary special,Married,House / apartment,-9386,-190,1,0,0,0,Drivers,2.0
5014720,M,Y,Y,0,101606.84,Working,Secondary / secondary special,Single / not married,House / apartment,-19347,-59,1,0,0,0,Sales staff,1.0
5014721,F,Y,N,0,270056.89,Pensioner,Secondary / secondary special,Married,House / apartment,-21236,365243,1,0,0,0,,2.0
5014722,F,N,Y,0,136702.35,Working,Higher education,Married,House / apartment,-8159,-1376,1,1,0,0,Laborers,2.0
5014723,F,Y,N,1,118940.97,Pensioner,Secondary / secondary special,Married,House / apartment,-22865,365243,1,0,0,0,,3.0
5014724,F,Y,Y,1,258123.9,Working,Secondary / secondary special,Married,House / apartment,-18303,-143,1,0,1,0,Managers,3.0
5014725,M,N,N,0,188654.74,Pensioner,Higher education,Married,House / apartment,-16388,365243,1,0,1,1,,2.0
5014726,F,N,Y,0,61667.41,Pensioner,Higher education,Single / not married,House / apartment,-11750,365243,1,0,0,0,,1.0
5014727,F,Y,Y,1,108194.76,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13821,-995,1,0,0,0,Laborers,3.0
5014728,F,N,Y,0,172988.61,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23907,365243,1,0,0,0,,1.0
5014729,M,Y,N,0,92323.59,Working,Secondary / secondary special,Married,House / apartment,-23286,-985,1,1,0,0,Laborers,2.0
5014730,M,N,Y,0,406271.69,Pensioner,Higher education,Married,House / apartment,-18270,365243,1,0,0,0,,2.0
5014731,M,N,Y,0,155817.29,Commercial associate,Higher education,Separated,With parents,-17454,-1398,1,0,0,0,,1.0
5014732,F,N,Y,0,101044.05,Working,Secondary / secondary special,Married,House / apartment,-10996,-902,1,1,0,1,Laborers,2.0
5014733,M,N,N,1,83996.31,Pensioner,Secondary / secondary special,Separated,House / apartment,-24017,365243,1,0,1,0,,2.0
5014734,F,Y,N,0,234160.91,Working,Secondary / secondary special,Married,House / apartment,-20548,-1925,1,0,0,0,Medicine staff,2.0
5014735,F,N,Y,0,106517.98,Pensioner,Higher education,Separated,House / apartment,-14006,365243,1,0,0,0,,1.0
5014736,F,N,Y,0,178075.36,Pensioner,Secondary / secondary special,Separated,House / apartment,-21608,365243,1,0,0,0,,1.0
5014737,M,N,Y,1,82804.72,Commercial associate,Higher education,Married,House / apartment,-11019,-887,1,0,0,1,,3.0
5014738,F,N,N,0,152527.3,Working,Secondary / secondary special,Married,House / apartment,-11043,-1081,1,0,0,0,,2.0
5014739,M,N,N,0,107157.72,State servant,Higher education,Married,House / apartment,-21172,-1274,1,0,0,0,,2.0
5014740,M,Y,Y,0,125781.66,Working,Secondary / secondary special,Separated,House / apartment,-17110,-1032,1,1,0,0,Managers,1.0
