ID,MONTHS_BALANCE,STATUS
5014218,-27,0
5014218,-26,X
5014218,-25,C
5014218,-24,0
5014218,-23,0
5014218,-22,0
5014218,-21,C
5014218,-20,C
5014218,-19,X
5014218,-18,0
5014218,-17,X
5014218,-15,C
5014218,-13,0
5014218,-12,X
5014218,-11,C
5014218,-10,0
5014218,-9,X
5014218,-8,C
5014218,-7,C
5014218,-6,X
5014218,-5,C
5014218,-4,X
5014218,-3,C
5014218,-2,0
5014218,-1,C
5014218,0,C
5014795,-56,C
5014795,-55,C
5014795,-53,C
5014795,-41,C
5014795,-39,X
5014795,-30,C
5014795,-2,C
5011345,-57,C
5011345,-53,X
5011345,-49,0
5011345,-48,X
5011345,-41,C
5011345,-30,C
5011345,-27,X
5011345,-23,0
5011345,-21,0
5011345,-18,0
5011345,-17,0
5011345,-16,0
5011345,-9,0
5011345,-8,C
5011345,-2,0
5013696,-57,0
5013696,-55,0
5013696,-51,C
5013696,-43,0
5013696,-42,C
5013696,-40,C
5013696,-38,0
5013696,-37,X
5013696,-35,X
5013696,-31,0
5013696,-30,C
5013696,-27,0
5013696,-25,C
5013696,-24,C
5013696,-21,0
5013696,-13,C
5013696,-10,X
5013696,-9,X
5013696,-8,0
5013696,-7,C
5013696,-6,0
5013696,-2,0
5013696,-1,C
5013696,0,0
5013217,-58,0
5013217,-57,C
5013217,-56,X
5013217,-55,C
5013217,-53,C
5013217,-49,0
5013217,-48,X
5013217,-47,0
5013217,-46,C
5013217,-44,X
5013217,-42,0
5013217,-41,C
5013217,-39,X
5013217,-38,C
5013217,-37,0
5013217,-36,C
5013217,-35,C
5013217,-34,C
5013217,-31,C
5013217,-28,C
5013217,-27,C
5013217,-26,C
5013217,-25,C
5013217,-24,X
5013217,-18,C
5013217,-17,C
5013217,-15,C
5013217,-13,C
5013217,-11,C
5013217,-7,1
5013217,-4,0
5013217,-3,C
5013217,0,C
5010197,-59,C
5010197,-58,C
5010197,-57,C
5010197,-56,C
5010197,-55,0
5010197,-54,0
5010197,-53,X
5010197,-52,0
5010197,-51,C
5010197,-50,C
5010197,-47,0
5010197,-46,0
5010197,-45,C
5010197,-44,C
5010197,-42,0
5010197,-41,C
5010197,-40,0
5010197,-39,0
5010197,-37,0
5010197,-36,C
5010197,-35,0
5010197,-34,C
5010197,-33,X
5010197,-32,0
5010197,-31,0
5010197,-30,X
5010197,-28,0
5010197,-25,C
5010197,-24,C
5010197,-23,0
5010197,-21,X
5010197,-20,0
5010197,-19,0
5010197,-18,C
5010197,-17,0
5010197,-16,0
5010197,-15,X
5010197,-13,X
5010197,-12,C
5010197,-11,0
5010197,-10,0
5010197,-9,X
5010197,-8,X
5010197,-7,0
5010197,-6,0
5010197,-5,1
5010197,-3,0
5010197,-1,C
5013113,-56,C
5013113,-54,X
5013113,-53,X
5013113,-52,0
5013113,-49,C
5013113,-47,0
5013113,-46,0
5013113,-44,0
5013113,-41,C
5013113,-40,0
5013113,-39,X
5013113,-37,C
5013113,-36,C
5013113,-35,0
5013113,-34,C
5013113,-30,0
5013113,-27,0
5013113,-25,X
5013113,-24,0
5013113,-22,0
5013113,-21,0
5013113,-19,C
5013113,-15,C
5013113,-14,0
5013113,-12,0
5013113,-11,C
5013113,-10,C
5013113,-9,C
5013113,-5,0
5013113,-2,0
5013113,-1,0
5008820,-60,0
5008820,-59,0
5008820,-58,C
5008820,-56,C
5008820,-55,C
5008820,-53,0
5008820,-52,C
5008820,-50,X
5008820,-49,0
5008820,-48,0
5008820,-43,0
5008820,-42,0
5008820,-41,C
5008820,-40,0
5008820,-39,C
5008820,-38,0
5008820,-36,X
5008820,-35,0
5008820,-34,C
5008820,-33,C
5008820,-32,C
5008820,-27,X
5008820,-25,C
5008820,-22,X
5008820,-21,0
5008820,-20,C
5008820,-19,0
5008820,-18,C
5008820,-16,X
5008820,-15,0
5008820,-14,C
5008820,-11,C
5008820,-9,0
5008820,-8,0
5008820,-7,0
5008820,-6,C
5008820,-4,C
5008820,-3,X
5008820,-2,C
5008820,-1,C
5014517,-52,C
5014517,-51,X
5014517,-50,C
5014517,-41,C
5014517,-38,X
5014517,-37,C
5014517,-34,C
5014517,-33,C
5014517,-32,C
5014517,-26,C
5014517,-25,0
5014517,-21,C
5014517,-19,0
5014517,-17,0
5014517,-16,C
5014517,-11,C
5014517,-10,0
5013390,-60,C
5013390,-59,C
5013390,-57,0
5013390,-54,0
5013390,-53,C
5013390,-48,C
5013390,-47,C
5013390,-44,C
5013390,-41,0
5013390,-40,X
5013390,-38,0
5013390,-36,0
5013390,-34,X
5013390,-31,C
5013390,-28,C
5013390,-27,X
5013390,-25,0
5013390,-24,0
5013390,-23,C
5013390,-22,X
5013390,-20,0
5013390,-8,C
5013390,-6,C
5013390,-4,C
5010981,-60,X
5010981,-57,C
5010981,-56,C
5010981,-55,C
5010981,-54,C
5010981,-48,X
5010981,-47,C
5010981,-39,0
5010981,-38,C
5010981,-32,C
5010981,-29,X
5010981,-28,C
5010981,-27,C
5010981,-24,C
5010981,-23,X
5010981,-20,0
5010981,-18,0
5010981,-14,0
5010981,-12,X
5010981,-11,0
5010981,-10,C
5010981,-7,C
5010981,-1,C
5012133,-60,C
5012133,-59,X
5012133,-56,C
5012133,-53,C
5012133,-51,0
5012133,-40,C
5012133,-39,X
5012133,-33,0
5012133,-32,C
5012133,-29,X
5012133,-17,0
5012133,-12,X
5012133,-7,0
5012133,-1,X
5009251,-59,C
5009251,-58,C
5009251,-56,C
5009251,-54,C
5009251,-53,C
5009251,-48,0
5009251,-47,X
5009251,-45,0
5009251,-44,X
5009251,-43,C
5009251,-42,C
5009251,-40,C
5009251,-38,0
5009251,-37,0
5009251,-36,0
5009251,-35,0
5009251,-33,C
5009251,-32,0
5009251,-31,X
5009251,-28,C
5009251,-25,0
5009251,-24,0
5009251,-23,C
5009251,-21,0
5009251,-19,0
5009251,-18,X
5009251,-17,X
5009251,-16,0
5009251,-14,0
5009251,-13,0
5009251,-11,C
5009251,-10,C
5009251,-8,C
5009251,-6,C
5009251,-5,C
5009251,-3,C
5009251,-2,C
5009251,-1,0
5009251,0,C
5011364,-60,0
5011364,-57,C
5011364,-53,0
5011364,-51,X
5011364,-48,C
5011364,-46,X
5011364,-44,0
5011364,-34,0
5011364,-32,X
5011364,-27,0
5011364,-23,C
5011364,-18,0
5011364,-17,C
5011364,-13,0
5011364,-12,C
5011364,-2,X
5012440,-60,0
5012440,-55,X
5012440,-54,X
5012440,-52,C
5012440,-48,0
5012440,-47,C
5012440,-41,0
5012440,-39,C
5012440,-33,0
5012440,-32,X
5012440,-30,C
5012440,-23,0
5012440,-22,X
5012440,-21,0
5012440,-20,X
5012440,-17,C
5012440,-14,X
5012440,-13,C
5012440,-12,0
5012440,-10,C
5012440,-9,C
5012440,-8,0
5012440,-4,C
5012440,-2,C
5012440,-1,0
5009110,-60,X
5009110,-59,X
5009110,-58,X
5009110,-57,C
5009110,-56,C
5009110,-55,0
5009110,-53,C
5009110,-52,C
5009110,-51,C
5009110,-50,0
5009110,-49,C
5009110,-48,0
5009110,-47,C
5009110,-46,C
5009110,-45,0
5009110,-44,X
5009110,-43,0
5009110,-41,0
5009110,-40,C
5009110,-39,0
5009110,-38,C
5009110,-37,C
5009110,-36,C
5009110,-35,C
5009110,-34,X
5009110,-33,0
5009110,-32,C
5009110,-31,0
5009110,-30,C
5009110,-29,C
5009110,-28,X
5009110,-27,C
5009110,-26,C
5009110,-25,C
5009110,-24,X
5009110,-23,C
5009110,-22,0
5009110,-21,0
5009110,-20,X
5009110,-19,0
5009110,-18,C
5009110,-17,0
5009110,-16,X
5009110,-15,X
5009110,-14,0
5009110,-13,C
5009110,-12,0
5009110,-11,X
5009110,-10,0
5009110,-9,C
5009110,-8,0
5009110,-7,C
5009110,-6,X
5009110,-5,0
5009110,-4,0
5009110,-3,C
5009110,-2,0
5009110,-1,X
5009110,0,0
5012168,-60,0
5012168,-59,C
5012168,-58,X
5012168,-57,0
5012168,-55,C
5012168,-54,0
5012168,-53,C
5012168,-52,X
5012168,-51,0
5012168,-50,C
5012168,-48,C
5012168,-45,C
5012168,-44,0
5012168,-43,X
5012168,-42,C
5012168,-41,0
5012168,-39,0
5012168,-38,0
5012168,-37,C
5012168,-36,0
5012168,-35,X
5012168,-34,C
5012168,-32,C
5012168,-29,C
5012168,-28,0
5012168,-26,C
5012168,-25,0
5012168,-24,1
5012168,-22,0
5012168,-21,C
5012168,-19,C
5012168,-18,0
5012168,-17,C
5012168,-16,0
5012168,-15,X
5012168,-14,C
5012168,-13,X
5012168,-12,C
5012168,-11,C
5012168,-10,C
5012168,-9,C
5012168,-7,0
5012168,-6,C
5012168,-5,1
5012168,-4,0
5012168,-2,0
5012168,-1,X
5012168,0,0
5009741,-37,C
5009741,-32,C
5009741,-10,C
5009741,-7,0
5009741,-2,X
5014136,-54,0
5014136,-48,0
5014136,-47,0
5014136,-46,C
5014136,-45,0
5014136,-42,0
5014136,-40,0
5014136,-34,C
5014136,-33,C
5014136,-32,0
5014136,-31,X
5014136,-25,C
5014136,-23,C
5014136,-20,C
5014136,-18,C
5014136,-10,X
5014136,-2,C
5010188,-53,C
5010188,-35,0
5010188,-21,0
5010188,-18,0
5010188,-17,0
5010188,-12,C
5010188,-10,C
5010188,-9,0
5010188,-8,0
5010188,-7,C
5010188,0,C
5013823,-54,C
5013823,-53,C
5013823,-52,0
5013823,-50,C
5013823,-48,C
5013823,-46,X
5013823,-45,C
5013823,-44,C
5013823,-41,C
5013823,-39,0
5013823,-37,C
5013823,-36,X
5013823,-35,C
5013823,-33,0
5013823,-31,0
5013823,-30,C
5013823,-27,0
5013823,-25,0
5013823,-24,C
5013823,-22,X
5013823,-21,C
5013823,-19,C
5013823,-17,0
5013823,-14,C
5013823,-13,0
5013823,-12,0
5013823,-11,C
5013823,-8,X
5013823,-7,C
5013823,-6,C
5013823,-3,0
5013823,-1,0
5008892,-57,X
5008892,-56,0
5008892,-55,0
5008892,-54,X
5008892,-48,X
5008892,-47,C
5008892,-46,C
5008892,-45,C
5008892,-44,X
5008892,-43,0
5008892,-42,C
5008892,-40,0
5008892,-39,C
5008892,-38,C
5008892,-37,X
5008892,-35,C
5008892,-31,0
5008892,-30,X
5008892,-29,0
5008892,-25,C
5008892,-22,C
5008892,-21,C
5008892,-20,C
5008892,-17,X
5008892,-16,0
5008892,-13,C
5008892,-10,C
5008892,-9,0
5008892,-8,0
5008892,-5,0
5008892,-4,C
5008892,-3,0
5011743,-60,0
5011743,-59,C
5011743,-58,C
5011743,-57,C
5011743,-56,0
5011743,-55,C
5011743,-54,C
5011743,-53,0
5011743,-52,0
5011743,-50,C
5011743,-49,0
5011743,-48,C
5011743,-47,C
5011743,-46,0
5011743,-45,C
5011743,-44,0
5011743,-43,C
5011743,-42,0
5011743,-41,0
5011743,-40,C
5011743,-39,C
5011743,-38,C
5011743,-37,C
5011743,-36,X
5011743,-35,0
5011743,-34,X
5011743,-33,C
5011743,-32,X
5011743,-31,0
5011743,-30,0
5011743,-29,0
5011743,-28,0
5011743,-27,C
5011743,-26,X
5011743,-25,X
5011743,-24,X
5011743,-23,C
5011743,-22,C
5011743,-21,C
5011743,-20,C
5011743,-18,0
5011743,-17,C
5011743,-16,0
5011743,-15,C
5011743,-14,0
5011743,-13,X
5011743,-12,0
5011743,-11,X
5011743,-10,C
5011743,-9,X
5011743,-8,0
5011743,-6,C
5011743,-5,C
5011743,-4,0
5011743,-3,C
5011743,-2,C
5011743,-1,X
5011743,0,C
5013934,-59,X
5013934,-58,C
5013934,-57,X
5013934,-56,C
5013934,-54,0
5013934,-49,C
5013934,-48,C
5013934,-45,0
5013934,-42,C
5013934,-39,0
5013934,-36,0
5013934,-35,0
5013934,-29,0
5013934,-28,0
5013934,-27,C
5013934,-23,X
5013934,-22,0
5013934,-21,0
5013934,-20,X
5013934,-17,X
5013934,-16,C
5013934,-14,X
5013934,-11,0
5013934,-6,C
5013934,-5,X
5013934,-3,0
5013934,-2,C
5013934,0,C
5009390,-57,C
5009390,-46,0
5009390,-36,0
5009390,-25,C
5009390,-18,X
5009390,-6,C
5013714,-60,0
5013714,-51,0
5013714,-43,C
5013714,-42,0
5013714,-31,0
5013714,-27,0
5013714,-23,0
5013714,-20,0
5013714,-19,C
5012200,-60,C
5012200,-59,C
5012200,-58,0
5012200,-57,C
5012200,-56,C
5012200,-55,C
5012200,-54,C
5012200,-53,0
5012200,-52,C
5012200,-51,C
5012200,-50,C
5012200,-48,0
5012200,-47,C
5012200,-46,X
5012200,-45,0
5012200,-44,C
5012200,-43,X
5012200,-41,C
5012200,-40,0
5012200,-39,C
5012200,-38,C
5012200,-37,0
5012200,-35,X
5012200,-34,0
5012200,-33,0
5012200,-32,C
5012200,-31,0
5012200,-30,0
5012200,-29,C
5012200,-28,C
5012200,-27,C
5012200,-26,X
5012200,-25,0
5012200,-24,0
5012200,-23,X
5012200,-22,0
5012200,-21,0
5012200,-20,C
5012200,-19,X
5012200,-18,C
5012200,-17,0
5012200,-15,C
5012200,-14,0
5012200,-13,C
5012200,-12,X
5012200,-11,X
5012200,-10,C
5012200,-9,0
5012200,-8,C
5012200,-7,C
5012200,-6,C
5012200,-5,0
5012200,-3,0
5012200,-2,C
5012200,-1,X
5012200,0,0
5012674,-58,C
5012674,-57,0
5012674,-55,X
5012674,-54,0
5012674,-52,X
5012674,-48,0
5012674,-44,X
5012674,-43,X
5012674,-42,C
5012674,-40,X
5012674,-39,C
5012674,-37,C
5012674,-35,C
5012674,-34,0
5012674,-31,X
5012674,-28,X
5012674,-27,0
5012674,-26,0
5012674,-25,0
5012674,-23,C
5012674,-22,C
5012674,-21,0
5012674,-19,0
5012674,-15,C
5012674,-10,0
5012674,-9,X
5012674,-8,C
5012674,-7,X
5012674,-3,C
5012674,-2,C
5012674,0,0
5012745,-60,C
5012745,-59,0
5012745,-58,X
5012745,-57,C
5012745,-56,0
5012745,-55,0
5012745,-54,0
5012745,-53,0
5012745,-52,0
5012745,-51,C
5012745,-50,0
5012745,-49,C
5012745,-48,0
5012745,-47,0
5012745,-46,X
5012745,-45,0
5012745,-44,0
5012745,-43,C
5012745,-42,C
5012745,-41,X
5012745,-40,0
5012745,-39,0
5012745,-38,C
5012745,-37,0
5012745,-36,X
5012745,-35,X
5012745,-34,0
5012745,-33,0
5012745,-32,X
5012745,-31,C
5012745,-30,C
5012745,-29,C
5012745,-28,C
5012745,-27,C
5012745,-26,C
5012745,-25,0
5012745,-24,C
5012745,-23,0
5012745,-22,0
5012745,-21,C
5012745,-20,C
5012745,-19,C
5012745,-18,X
5012745,-17,0
5012745,-16,C
5012745,-15,X
5012745,-13,C
5012745,-12,0
5012745,-11,C
5012745,-10,0
5012745,-9,C
5012745,-8,C
5012745,-7,0
5012745,-6,X
5012745,-5,0
5012745,-4,C
5012745,-3,C
5012745,-2,0
5012745,-1,X
5012745,0,C
5008965,-60,C
5008965,-59,C
5008965,-58,0
5008965,-57,C
5008965,-56,X
5008965,-55,0
5008965,-54,C
5008965,-53,0
5008965,-52,X
5008965,-48,0
5008965,-47,0
5008965,-45,X
5008965,-44,C
5008965,-43,0
5008965,-42,C
5008965,-41,X
5008965,-40,C
5008965,-39,0
5008965,-38,C
5008965,-37,0
5008965,-33,C
5008965,-32,X
5008965,-31,C
5008965,-30,X
5008965,-29,C
5008965,-27,C
5008965,-25,X
5008965,-23,0
5008965,-22,C
5008965,-21,0
5008965,-20,0
5008965,-19,0
5008965,-17,0
5008965,-16,0
5008965,-15,0
5008965,-14,C
5008965,-13,C
5008965,-11,0
5008965,-9,C
5008965,-8,0
5008965,-7,0
5008965,-6,C
5008965,-5,X
5008965,-4,C
5008965,-2,C
5008965,-1,X
5010333,-59,0
5010333,-57,C
5010333,-55,0
5010333,-54,0
5010333,-53,0
5010333,-51,C
5010333,-50,0
5010333,-48,0
5010333,-47,C
5010333,-45,C
5010333,-44,C
5010333,-43,X
5010333,-41,C
5010333,-39,X
5010333,-38,0
5010333,-37,C
5010333,-36,0
5010333,-34,0
5010333,-33,0
5010333,-31,C
5010333,-30,C
5010333,-29,C
5010333,-28,0
5010333,-27,0
5010333,-26,C
5010333,-25,C
5010333,-24,C
5010333,-23,C
5010333,-22,C
5010333,-20,0
5010333,-19,C
5010333,-18,C
5010333,-17,0
5010333,-16,0
5010333,-15,0
5010333,-14,C
5010333,-13,0
5010333,-12,X
5010333,-11,0
5010333,-9,C
5010333,-7,X
5010333,-6,0
5010333,-5,C
5010333,-4,0
5010333,-2,0
5010333,-1,X
5010333,0,0
5010893,-59,0
5010893,-57,0
5010893,-52,C
5010893,-50,C
5010893,-47,C
5010893,-37,0
5010893,-31,X
5010893,-29,X
5010893,-24,0
5010893,-23,0
5010893,-21,C
5010893,-18,C
5010893,-14,X
5010893,-13,0
5010893,-2,C
5010975,-60,C
5010975,-34,C
5010975,-33,0
5010975,-32,0
5010975,-30,C
5010975,-21,C
5010975,-14,0
5010975,-12,C
5010975,-9,0
5010975,-8,C
5010975,-7,C
5009189,-60,C
5009189,-56,0
5009189,-55,0
5009189,-53,C
5009189,-49,C
5009189,-46,C
5009189,-45,0
5009189,-40,C
5009189,-39,C
5009189,-38,X
5009189,-37,0
5009189,-36,0
5009189,-26,C
5009189,-25,C
5009189,-21,0
5009189,-13,0
5009189,-7,0
5009189,-2,C
5009189,0,0
5009418,-59,0
5009418,-29,C
5009418,-28,X
5009418,-26,C
5009418,0,C
5011527,-60,C
5011527,-57,0
5011527,-56,0
5011527,-55,0
5011527,-54,C
5011527,-53,0
5011527,-52,C
5011527,-51,X
5011527,-49,0
5011527,-48,0
5011527,-47,C
5011527,-46,X
5011527,-45,0
5011527,-44,C
5011527,-43,0
5011527,-42,X
5011527,-40,C
5011527,-39,0
5011527,-38,0
5011527,-37,X
5011527,-36,C
5011527,-35,X
5011527,-34,C
5011527,-33,C
5011527,-32,0
5011527,-31,C
5011527,-30,C
5011527,-29,X
5011527,-28,X
5011527,-27,C
5011527,-26,C
5011527,-25,C
5011527,-24,0
5011527,-23,C
5011527,-22,0
5011527,-21,0
5011527,-20,C
5011527,-19,X
5011527,-18,C
5011527,-17,0
5011527,-16,X
5011527,-15,0
5011527,-14,0
5011527,-13,0
5011527,-11,C
5011527,-10,0
5011527,-9,C
5011527,-8,C
5011527,-7,0
5011527,-6,0
5011527,-4,X
5011527,-3,0
5011527,-2,C
5011527,-1,C
5011527,0,C
5012015,-59,0
5012015,-58,C
5012015,-56,C
5012015,-55,X
5012015,-52,0
5012015,-49,C
5012015,-48,X
5012015,-47,X
5012015,-46,C
5012015,-44,C
5012015,-43,X
5012015,-40,0
5012015,-39,C
5012015,-38,C
5012015,-37,X
5012015,-35,C
5012015,-34,C
5012015,-33,0
5012015,-31,C
5012015,-30,0
5012015,-25,C
5012015,-24,C
5012015,-23,0
5012015,-22,C
5012015,-19,X
5012015,-18,C
5012015,-17,0
5012015,-16,0
5012015,-15,X
5012015,-14,C
5012015,-13,0
5012015,-11,0
5012015,-10,C
5012015,-8,C
5012015,-7,X
5012015,-6,C
5012015,-5,C
5012015,-1,0
5010210,-55,C
5010210,-45,C
5010210,-33,X
5010210,-29,X
5010210,-28,0
5010210,-23,0
5010210,-12,0
5010210,-2,0
5012244,-60,0
5012244,-59,X
5012244,-58,0
5012244,-57,X
5012244,-56,C
5012244,-55,C
5012244,-54,0
5012244,-53,0
5012244,-52,C
5012244,-51,0
5012244,-50,0
5012244,-49,C
5012244,-48,C
5012244,-47,C
5012244,-45,X
5012244,-43,C
5012244,-42,0
5012244,-41,X
5012244,-40,0
5012244,-38,0
5012244,-37,0
5012244,-36,X
5012244,-35,0
5012244,-34,0
5012244,-33,X
5012244,-32,0
5012244,-31,C
5012244,-30,0
5012244,-29,0
5012244,-28,X
5012244,-27,C
5012244,-26,X
5012244,-25,X
5012244,-24,C
5012244,-22,X
5012244,-21,X
5012244,-20,0
5012244,-19,0
5012244,-18,C
5012244,-17,X
5012244,-16,C
5012244,-15,C
5012244,-14,C
5012244,-13,0
5012244,-12,0
5012244,-11,0
5012244,-10,C
5012244,-9,0
5012244,-8,X
5012244,-7,C
5012244,-6,C
5012244,-5,0
5012244,-4,0
5012244,-2,0
5012244,0,0
5010394,-60,C
5010394,-59,0
5010394,-58,X
5010394,-54,0
5010394,-53,0
5010394,-52,X
5010394,-51,0
5010394,-50,C
5010394,-49,0
5010394,-45,0
5010394,-44,C
5010394,-43,C
5010394,-42,C
5010394,-41,C
5010394,-40,X
5010394,-38,C
5010394,-37,C
5010394,-36,0
5010394,-35,C
5010394,-32,C
5010394,-31,0
5010394,-30,C
5010394,-29,X
5010394,-28,0
5010394,-27,C
5010394,-26,C
5010394,-25,0
5010394,-24,C
5010394,-22,C
5010394,-21,X
5010394,-19,X
5010394,-18,C
5010394,-17,C
5010394,-16,C
5010394,-14,0
5010394,-13,X
5010394,-11,X
5010394,-10,C
5010394,-9,C
5010394,-8,C
5010394,-7,C
5010394,-6,C
5010394,-5,X
5010394,-3,0
5010394,-2,C
5010394,-1,0
5010394,0,0
5010302,-59,0
5010302,-57,C
5010302,-55,0
5010302,-54,C
5010302,-52,0
5010302,-51,0
5010302,-48,C
5010302,-47,C
5010302,-46,C
5010302,-45,C
5010302,-44,C
5010302,-42,X
5010302,-40,C
5010302,-37,0
5010302,-35,C
5010302,-33,C
5010302,-30,C
5010302,-29,C
5010302,-28,C
5010302,-27,C
5010302,-25,C
5010302,-24,C
5010302,-22,0
5010302,-21,C
5010302,-20,C
5010302,-19,C
5010302,-18,X
5010302,-14,X
5010302,-12,0
5010302,-10,0
5010302,-9,0
5010302,-2,C
5010302,0,C
5013005,-55,0
5013005,-44,X
5013005,-28,C
5013005,-25,X
5013005,-9,X
5011471,-60,X
5011471,-57,0
5011471,-56,C
5011471,-48,C
5011471,-45,0
5011471,-41,C
5011471,-34,X
5011471,-33,0
5011471,-29,0
5011471,-27,C
5011471,-25,C
5011471,-19,C
5011471,-15,0
5011471,-13,C
5011471,-12,C
5011471,-8,C
5011471,-6,C
5011471,0,0
5010565,-59,0
5010565,-58,0
5010565,-56,0
5010565,-55,X
5010565,-52,0
5010565,-48,C
5010565,-42,0
5010565,-39,0
5010565,-38,C
5010565,-37,X
5010565,-36,0
5010565,-32,C
5010565,-30,C
5010565,-28,0
5010565,-26,0
5010565,-23,X
5010565,-22,X
5010565,-20,C
5010565,-18,C
5010565,-17,0
5010565,-15,X
5010565,-11,X
5010565,-10,0
5010565,-8,0
5010565,-4,X
5010565,-3,C
5010565,-2,0
5010565,-1,C
5012673,-60,C
5012673,-59,0
5012673,-57,1
5012673,-55,0
5012673,-54,0
5012673,-52,0
5012673,-51,C
5012673,-50,C
5012673,-49,0
5012673,-48,C
5012673,-47,0
5012673,-45,C
5012673,-44,X
5012673,-43,0
5012673,-41,C
5012673,-40,C
5012673,-33,C
5012673,-32,X
5012673,-30,X
5012673,-27,C
5012673,-23,0
5012673,-22,C
5012673,-21,0
5012673,-20,C
5012673,-19,C
5012673,-17,C
5012673,-16,C
5012673,-15,0
5012673,-14,0
5012673,-13,C
5012673,-11,0
5012673,-9,C
5012673,-8,C
5012673,-7,C
5012673,-5,0
5012673,-1,0
5012673,0,0
5009493,-59,C
5009493,-58,1
5009493,-55,C
5009493,-54,0
5009493,-53,X
5009493,-52,C
5009493,-51,0
5009493,-50,0
5009493,-48,X
5009493,-47,0
5009493,-45,C
5009493,-43,0
5009493,-42,X
5009493,-39,C
5009493,-38,0
5009493,-37,0
5009493,-35,C
5009493,-34,X
5009493,-33,0
5009493,-31,C
5009493,-30,C
5009493,-29,0
5009493,-28,0
5009493,-27,C
5009493,-25,X
5009493,-24,0
5009493,-23,X
5009493,-22,C
5009493,-18,C
5009493,-17,C
5009493,-16,C
5009493,-15,0
5009493,-14,0
5009493,-13,X
5009493,-11,0
5009493,-9,X
5009493,-8,X
5009493,-6,C
5009493,-4,X
5009493,-1,C
5014622,-59,X
5014622,-58,0
5014622,-56,C
5014622,-54,X
5014622,-48,C
5014622,-47,0
5014622,-46,0
5014622,-41,C
5014622,-39,C
5014622,-38,C
5014622,-37,C
5014622,-28,0
5014622,-27,1
5014622,-26,C
5014622,-25,0
5014622,-24,0
5014622,-23,X
5014622,-20,C
5014622,-17,X
5014622,-11,X
5014622,-10,X
5014622,-8,C
5014622,-7,C
5014622,-4,0
5014622,-3,C
5014622,-2,0
5014622,-1,C
5014622,0,C
5011255,-59,0
5011255,-58,0
5011255,-55,C
5011255,-54,0
5011255,-53,C
5011255,-52,0
5011255,-51,C
5011255,-50,C
5011255,-48,C
5011255,-46,C
5011255,-45,X
5011255,-44,C
5011255,-43,C
5011255,-42,X
5011255,-41,C
5011255,-40,0
5011255,-39,C
5011255,-37,C
5011255,-36,0
5011255,-35,C
5011255,-32,C
5011255,-31,X
5011255,-30,0
5011255,-29,X
5011255,-28,0
5011255,-27,0
5011255,-26,0
5011255,-25,X
5011255,-24,0
5011255,-22,C
5011255,-21,X
5011255,-20,0
5011255,-18,0
5011255,-14,X
5011255,-13,C
5011255,-12,C
5011255,-11,0
5011255,-10,X
5011255,-8,C
5011255,-7,C
5011255,-6,C
5011255,-5,C
5011255,-4,C
5011255,-3,X
5011255,-2,C
5009847,-60,0
5009847,-59,C
5009847,-58,0
5009847,-57,C
5009847,-54,1
5009847,-53,0
5009847,-52,0
5009847,-49,0
5009847,-47,0
5009847,-46,C
5009847,-45,C
5009847,-44,C
5009847,-43,C
5009847,-42,C
5009847,-41,0
5009847,-40,0
5009847,-39,0
5009847,-38,X
5009847,-37,0
5009847,-36,X
5009847,-35,C
5009847,-33,X
5009847,-32,0
5009847,-31,C
5009847,-30,X
5009847,-28,X
5009847,-27,C
5009847,-26,X
5009847,-25,C
5009847,-24,0
5009847,-20,C
5009847,-19,C
5009847,-17,X
5009847,-16,C
5009847,-15,C
5009847,-14,0
5009847,-12,X
5009847,-11,C
5009847,-10,C
5009847,-9,0
5009847,-8,C
5009847,-7,C
5009847,-6,0
5009847,-5,0
5009847,-4,C
5009847,-3,C
5009847,-2,C
5009847,-1,0
5009847,0,C
5008970,-60,0
5008970,-59,0
5008970,-58,X
5008970,-57,C
5008970,-56,X
5008970,-55,1
5008970,-54,C
5008970,-53,0
5008970,-52,C
5008970,-51,0
5008970,-48,C
5008970,-47,C
5008970,-45,C
5008970,-44,C
5008970,-42,C
5008970,-39,0
5008970,-38,0
5008970,-37,C
5008970,-33,C
5008970,-32,C
5008970,-29,X
5008970,-28,C
5008970,-26,X
5008970,-25,0
5008970,-23,0
5008970,-21,0
5008970,-17,0
5008970,-16,0
5008970,-14,0
5008970,-13,0
5008970,-11,0
5008970,-9,C
5008970,-8,0
5008970,-7,C
5008970,-6,0
5008970,-5,0
5008970,-3,X
5008970,-2,C
5008970,0,0
5010136,-58,0
5010136,-54,C
5010136,-53,X
5010136,-49,0
5010136,-46,0
5010136,-45,X
5010136,-32,0
5010136,-24,0
5010136,-23,0
5010136,-19,X
5010136,-16,C
5010136,-11,C
5010965,-59,0
5010965,-44,C
5010965,-43,X
5010965,-34,C
5010965,-33,C
5010965,-30,X
5010965,-29,0
5010965,-22,C
5010965,-17,C
5010965,-6,C
5010965,-4,0
5014307,-60,X
5014307,-59,C
5014307,-58,0
5014307,-57,0
5014307,-56,0
5014307,-55,0
5014307,-54,C
5014307,-53,0
5014307,-52,0
5014307,-51,C
5014307,-50,0
5014307,-49,0
5014307,-48,C
5014307,-47,C
5014307,-46,0
5014307,-45,0
5014307,-44,C
5014307,-43,X
5014307,-41,C
5014307,-40,0
5014307,-39,C
5014307,-38,0
5014307,-37,C
5014307,-36,C
5014307,-35,0
5014307,-34,C
5014307,-33,0
5014307,-32,0
5014307,-31,X
5014307,-30,0
5014307,-29,C
